name,time,accX,accY,accZ,gyroX,gyroY,gyroZ,magX,magY,magZ
IMU24,1695914796595000000,9.823409080505371,-2.8562824726104736,0.12210428714752197,75.625,-26.3125,-1.3125,10.199999809265137,-73.68000030517578,124.15384674072266
IMU24,1695914796692000000,10.067618370056152,-3.2752678394317627,0.43095630407333374,65.0625,-23.5625,-0.75,9.279999732971191,-75.91999816894531,118.92308044433594
IMU24,1695914796838000000,9.603142738342285,-3.2561142444610596,0.10055647045373917,55.5625,-19.375,-1.25,9.4399995803833,-76.68000030517578,111
IMU24,1695914796937000000,9.387664794921875,-2.980781078338623,0.3926490843296051,45.8125,-15.875,-1.0625,9.5600004196167,-78.08000183105469,104.07691955566406
IMU24,1695914797033000000,9.730035781860352,-3.2154128551483154,0.05027823522686958,36.5625,-13.0625,-0.25,8.960000038146973,-80.12000274658203,101.53845977783203
IMU24,1695914797131000000,9.57201862335205,-3.1268274784088135,0.2777273952960968,26.875,-9.3125,-0.1875,9.520000457763672,-80.5999984741211,97.61538696289062
IMU24,1695914797228000000,9.29189682006836,-3.1866824626922607,0.3471592366695404,17.0625,-5.9375,-0.375,10.199999809265137,-81.12000274658203,95.38461303710938
IMU24,1695914797325000000,9.332597732543945,-3.251325845718384,0.40940847992897034,7.375,-2.5,-0.1875,11,-81.63999938964844,94.61538696289062
IMU24,1695914797423000000,9.059659004211426,-3.581725597381592,-0.035913024097681046,-0.4375,0.125,-2.375,13.359999656677246,-81.04000091552734,93.38461303710938
IMU24,1695914797522000000,9.004592895507812,-3.181894063949585,-0.016759412363171577,-1.75,0.5625,-13.125,17.600000381469727,-80.27999877929688,93.53845977783203
IMU24,1695914797618000000,9.028534889221191,-2.9544448852539062,-0.10534487664699554,-4.0625,1.0625,-24.25,27.520000457763672,-77.5199966430664,92.15384674072266
IMU24,1695914797716000000,9.033323287963867,-2.231395959854126,0.002394201699644327,-5.9375,1.75,-34.75,98.5999984741211,-57.2400016784668,165.92308044433594
IMU24,1695914797814000000,8.999804496765137,-1.4197615385055542,0.2537853717803955,-7.75,1.6875,-44.6875,-63.91999816894531,80.5999984741211,867.3846435546875
IMU24,1695914797911000000,9.404423713684082,0.05746084079146385,0.2106897532939911,-9.3125,1.4375,-55.5625,-167.24000549316406,-76.55999755859375,222.07691955566406
IMU24,1695914798009000000,10.177751541137695,1.192312479019165,0.0454898327589035,-9.25,0.6875,-53.8125,-231.1199951171875,-219.16000366210938,278.23077392578125
IMU24,1695914798155000000,9.770736694335938,1.6807295083999634,0.1173158809542656,-7.625,0.0625,-43.375,203.55999755859375,-176.27999877929688,110.38461303710938
IMU24,1695914798204000000,10.180145263671875,2.1045031547546387,0.35673603415489197,-5.875,-0.25,-32.9375,-1227.9599609375,-545,1443.923095703125
IMU24,1695914798350000000,9.746794700622559,2.4851813316345215,-0.033518824726343155,-3.75,-0.625,-23.1875,-1224.6400146484375,1205.280029296875,2441.923095703125
IMU24,1695914798399000000,9.888052940368652,2.8203694820404053,0.0454898327589035,-2.125,-0.4375,-11.6875,-1228.280029296875,-472.3999938964844,2456.230712890625
IMU24,1695914798544000000,9.512163162231445,2.0853495597839355,0.19393032789230347,-0.125,0,-1.5,-408.32000732421875,-428.3999938964844,229.15383911132812
IMU24,1695914798642000000,9.5624418258667,2.078166961669922,0.42616790533065796,-3.4375,0.8125,10,-1228.199951171875,1224.0799560546875,2520.53857421875
IMU24,1695914798739000000,9.765948295593262,2.1068973541259766,0.35913026332855225,-9.75,-2.5625,16.25,-94.87999725341797,-887.1599731445312,2520.53857421875
IMU24,1695914798837000000,9.873687744140625,1.2665326595306396,0.40701428055763245,-15.125,-3.1875,25.625,25.360000610351562,20.079999923706055,329.6153869628906
IMU24,1695914798934000000,9.78989028930664,0.912190854549408,0.7829039692878723,-21.125,-3.125,34.625,48.84000015258789,57.36000061035156,298.69232177734375
IMU24,1695914799032000000,9.323020935058594,0.325611412525177,0.17956513166427612,-25.9375,-2.0625,43.625,53.599998474121094,68.83999633789062,306.69232177734375
IMU24,1695914799130000000,10.223240852355957,-0.4213795065879822,-0.304063618183136,-31.5,0.125,53,58.7599983215332,74.63999938964844,340.8461608886719
IMU24,1695914799227000000,9.765948295593262,-1.1180921792984009,-0.38067805767059326,-26.5625,2.75,44.5,81.68000030517578,99.4800033569336,378.69232177734375
IMU24,1695914799324000000,9.653421401977539,-1.7190368175506592,-0.3064578175544739,-20.5,3.6875,35.25,89.23999786376953,121.4800033569336,326.3846130371094
IMU24,1695914799422000000,9.406818389892578,-2.43011474609375,-0.22026655077934265,-15.25,3.4375,26.5,82.23999786376953,114.44000244140625,303.6153869628906
IMU24,1695914799519000000,9.478644371032715,-2.492363929748535,-0.1604115068912506,-10.1875,2.4375,17.6875,80.16000366210938,108.91999816894531,300.4615478515625
IMU24,1695914799617000000,9.442730903625488,-2.6647465229034424,-0.1388636976480484,-4.8125,1.0625,8.375,80.76000213623047,107.4800033569336,301
IMU24,1695914799715000000,9.421183586120605,-2.808398485183716,0.038307227194309235,0.375,0,-0.3125,80.91999816894531,106.95999908447266,302
IMU24,1695914799812000000,9.330204010009766,-2.7317841053009033,0.15801730751991272,0.1875,-0.125,-1.9375,80.80000305175781,106.80000305175781,303.1538391113281
IMU24,1695914799959000000,9.370904922485352,-2.691082715988159,0.12210428714752197,0.375,-0.0625,-3.625,74.08000183105469,109.4000015258789,284.30767822265625
IMU24,1695914800008000000,9.39484691619873,-2.535459518432617,0.016759412363171577,0.625,0,-5,74.27999877929688,109.36000061035156,284.8461608886719
IMU24,1695914800154000000,9.428365707397461,-2.5258827209472656,-0.10773907601833344,0.75,-0.3125,-6.4375,72.19999694824219,109.76000213623047,279.4615478515625
IMU24,1695914800202000000,9.63187313079834,-2.341529130935669,-0.10534487664699554,0.875,-0.0625,-8.25,71.4000015258789,109.72000122070312,278
IMU24,1695914800300000000,9.81383228302002,-2.169146776199341,0.181959331035614,1.1875,-0.1875,-9.3125,71,109.5999984741211,277.1538391113281
IMU24,1695914800445000000,9.428365707397461,-2.1715409755706787,-0.002394201699644327,1.3125,-0.375,-11.1875,70.5999984741211,108.68000030517578,277.5384521484375
IMU24,1695914800543000000,9.794678688049316,-1.8267759084701538,0.014365210197865963,1.3125,-0.1875,-12.875,69.95999908447266,108.36000061035156,276.69232177734375
IMU24,1695914800641000000,9.603142738342285,-1.5849615335464478,0.05267243832349777,1.25,0,-12.5,69.16000366210938,107.5199966430664,276.9230651855469
IMU24,1695914800787000000,9.514557838439941,-1.5705963373184204,-0.10295066982507706,1.375,-0.1875,-12.6875,68.16000366210938,106.76000213623047,276.4615478515625
IMU24,1695914800836000000,9.682151794433594,-1.1659761667251587,0.14844051003456116,1.4375,-0.125,-11.3125,67.4800033569336,106.08000183105469,276.8461608886719
IMU24,1695914800933000000,9.88086986541748,-1.2018892765045166,0.1628057062625885,1.3125,0,-9.4375,66.72000122070312,105.08000183105469,276.30767822265625
IMU24,1695914801031000000,9.885658264160156,-0.751779317855835,0.12210428714752197,0.75,0,-7.875,65.87999725341797,103.95999908447266,276.3846130371094
IMU24,1695914801128000000,10.007762908935547,-0.8259995579719543,0.05506663769483566,0.6875,0.125,-6.625,65.55999755859375,103.31999969482422,275.9230651855469
IMU24,1695914801226000000,10.02452278137207,-0.6464344263076782,0.1173158809542656,0.375,0.0625,-4.875,65.4800033569336,102.36000061035156,276.4615478515625
IMU24,1695914801323000000,10.000580787658691,-0.6560112833976746,0.090979665517807,0.375,0,-3.3125,65.36000061035156,101.76000213623047,276.1538391113281
IMU24,1695914801421000000,10.022128105163574,-0.6009446382522583,0.047884032130241394,0.125,0,-1.75,65.08000183105469,101.19999694824219,276
IMU24,1695914801518000000,9.75397777557373,-0.6440402269363403,0.2992752194404602,0.125,0.0625,0,64.91999816894531,101.16000366210938,276.1538391113281
IMU24,1695914801616000000,9.914388656616211,-0.6224924325942993,0.26575639843940735,-2.875,0.0625,-0.9375,64.76000213623047,100.83999633789062,276
IMU24,1695914801714000000,9.892841339111328,-0.49320554733276367,0.28730419278144836,-6.5625,0.625,-0.875,64.55999755859375,101.23999786376953,275.5384521484375
IMU24,1695914801811000000,9.694122314453125,-0.5937620401382446,0.24899697303771973,-10.5625,0.8125,-0.5625,64.72000122070312,101.36000061035156,276.30767822265625
IMU24,1695914801909000000,9.622296333312988,-0.3974374830722809,0.2537853717803955,-13.75,0.875,-1.125,64.95999908447266,101.80000305175781,277.3846130371094
IMU24,1695914802054000000,9.959878921508789,-0.5482721924781799,0.47884032130241394,-18.0625,0.75,-1,65.27999877929688,102.5999984741211,277.69232177734375
IMU24,1695914802103000000,9.928753852844238,-0.2059013396501541,0.35913026332855225,-21.375,1,-1.875,65.44000244140625,103.04000091552734,278.69232177734375
IMU24,1695914802249000000,9.86889934539795,-0.208295539021492,0.2753331959247589,-24.75,1.125,-1.375,65.72000122070312,103.63999938964844,280.0769348144531
IMU24,1695914802347000000,9.787496566772461,0.17956513166427612,0.181959331035614,-28.5625,1.5625,-1.75,66.08000183105469,104.16000366210938,281.69232177734375
IMU24,1695914802444000000,10.754754066467285,-0.06464344263076782,0.05985504016280174,-32.0625,1.125,-2.25,66.4800033569336,105,283
IMU24,1695914802542000000,10.177751541137695,-0.08140285313129425,0.06464344263076782,-36.0625,0.9375,-2,67,105.95999908447266,285.6153869628906
IMU24,1695914802639000000,9.59596061706543,0.0071826050989329815,0.12449848651885986,-39.75,1.625,-3,67.16000366210938,106.68000030517578,288.0769348144531
IMU24,1695914802737000000,9.536105155944824,-0.14604629576206207,-0.2753331959247589,-42.9375,0.25,-2.0625,67.5199966430664,107.04000091552734,290.23077392578125
IMU24,1695914802834000000,10.232817649841309,0.23702596127986908,-0.45250412821769714,-38.3125,0.9375,-2.625,67.76000213623047,107.19999694824219,293.8461608886719
IMU24,1695914802933000000,9.232041358947754,-0.727837324142456,-0.0694318488240242,-34.5,1.375,-1.9375,68.08000183105469,107,295.76922607421875
IMU24,1695914803030000000,11.73398208618164,-0.2346317619085312,-0.1843535304069519,-31.875,1.25,-2.5625,68,106.68000030517578,299.30767822265625
IMU24,1695914803127000000,9.457096099853516,-0.08858545869588852,-0.12928688526153564,-27.75,-0.375,-1.125,67.87999725341797,106.4800033569336,301.1538391113281
IMU24,1695914803226000000,9.339780807495117,-0.004788403399288654,-0.19393032789230347,-24.4375,-0.0625,-1.5,67.95999908447266,106.31999969482422,302.69232177734375
IMU24,1695914803322000000,8.892065048217773,-0.3758896589279175,0,-20.5625,-0.125,-1.25,67.80000305175781,105.76000213623047,304.5384521484375
IMU24,1695914803419000000,10.328585624694824,-0.12210428714752197,-0.035913024097681046,-17,0.5625,-1.4375,67.44000244140625,105.23999786376953,306.1538391113281
IMU24,1695914803517000000,9.821015357971191,-0.4381389021873474,-0.011971008032560349,-13.3125,0.0625,-0.5625,67.44000244140625,104.80000305175781,307.23077392578125
IMU24,1695914803664000000,9.995792388916016,-0.19632454216480255,-0.14604629576206207,-9.3125,0.0625,-0.5625,67.31999969482422,104.5199966430664,308
IMU24,1695914803761000000,9.96945571899414,-0.12210428714752197,-0.021547814831137657,-5.875,-0.1875,-0.6875,67.19999694824219,103.95999908447266,309.1538391113281
IMU24,1695914803810000000,9.78989028930664,-0.3232172131538391,-0.016759412363171577,-2.1875,-0.0625,-0.4375,67.19999694824219,103.95999908447266,309.9230651855469
IMU24,1695914803907000000,9.821015357971191,-0.13168108463287354,0.15322890877723694,-0.0625,0,-0.875,66.91999816894531,104.36000061035156,310.23077392578125
IMU24,1695914804053000000,9.835380554199219,-0.05746084079146385,0.12689268589019775,0.0625,0,-0.3125,67.04000091552734,104.36000061035156,310.3846130371094
IMU24,1695914804151000000,9.856927871704102,-0.009576806798577309,0.10773907601833344,0.125,0,-0.25,67.08000183105469,104.23999786376953,310.4615478515625
IMU24,1695914804248000000,9.823409080505371,-0.12210428714752197,0.014365210197865963,-0.0625,0,-0.3125,67.04000091552734,104.23999786376953,310.69232177734375
IMU24,1695914804346000000,9.804255485534668,-0.06703764945268631,0.11971008032560349,0.25,0,-0.5,67.04000091552734,104.23999786376953,311.0769348144531
IMU24,1695914804492000000,9.830592155456543,0.019153613597154617,0.05267243832349777,0.25,-0.0625,-0.3125,67.04000091552734,104.31999969482422,310.8461608886719
IMU24,1695914804541000000,9.856927871704102,0.06703764945268631,0.06464344263076782,0.0625,0,0.125,66.91999816894531,104.27999877929688,310.4615478515625
IMU24,1695914804638000000,9.830592155456543,-0.031124621629714966,0.11971008032560349,0.1875,0,-0.25,67,104.55999755859375,310.8461608886719
IMU24,1695914804736000000,9.821015357971191,-0.014365210197865963,0.07900865375995636,0.0625,-0.0625,-0.1875,67.16000366210938,104.5199966430664,310.30767822265625
IMU24,1695914804833000000,9.856927871704102,-0.014365210197865963,0.08619125932455063,0.125,0,0,67.04000091552734,104.5999984741211,309.8461608886719
IMU24,1695914804931000000,9.832985877990723,-0.004788403399288654,0.11971008032560349,0.0625,0,0,66.83999633789062,104.4800033569336,310.1538391113281
IMU24,1695914805028000000,9.84735107421875,-0.05027823522686958,0.05027823522686958,0,0,-0.0625,67,104.27999877929688,309.9230651855469
IMU24,1695914805126000000,9.84495735168457,-0.047884032130241394,0.06703764945268631,0,-0.125,-0.0625,66.87999725341797,104.23999786376953,310.30767822265625
IMU24,1695914805224000000,9.828197479248047,-0.05267243832349777,0.047884032130241394,0,0,-0.125,66.80000305175781,104.19999694824219,311
IMU24,1695914805321000000,9.835380554199219,-0.05267243832349777,0.11971008032560349,0.0625,0,-0.1875,66.95999908447266,104.27999877929688,310.69232177734375
IMU24,1695914805418000000,9.818620681762695,-0.09576806426048279,0.08379705995321274,0.0625,-0.125,-0.0625,66.91999816894531,104.12000274658203,310.4615478515625
IMU24,1695914805565000000,9.816226959228516,-0.06464344263076782,0.08858545869588852,0.125,-0.125,-0.125,66.87999725341797,104.27999877929688,309.30767822265625
IMU24,1695914805614000000,9.809043884277344,-0.05985504016280174,0.07422025501728058,0,-0.125,0,66.83999633789062,104.44000244140625,310.4615478515625
IMU24,1695914805711000000,9.821015357971191,-0.05506663769483566,0.1412578970193863,0,-0.125,-0.125,66.80000305175781,104.5999984741211,311.0769348144531
IMU24,1695914805809000000,9.809043884277344,-0.07422025501728058,0.09816227108240128,0.25,-0.0625,-0.25,66.76000213623047,104.36000061035156,310.9230651855469
IMU24,1695914805954000000,9.84495735168457,-0.10055647045373917,0.10055647045373917,0.125,-0.0625,0,66.95999908447266,104.4800033569336,311.1538391113281
IMU24,1695914806052000000,9.825803756713867,-0.07900865375995636,0.090979665517807,-0.0625,0,-0.0625,66.80000305175781,104.4800033569336,311.23077392578125
IMU24,1695914806198000000,9.821015357971191,-0.10773907601833344,0.10295066982507706,0,-0.0625,-0.125,67,104.36000061035156,311.0769348144531
IMU24,1695914806247000000,9.837774276733398,-0.08379705995321274,0.12928688526153564,0.125,0,-0.1875,66.76000213623047,104.4800033569336,311.1538391113281
IMU24,1695914806344000000,9.828197479248047,-0.08858545869588852,0.07900865375995636,0.125,0,-0.1875,66.83999633789062,104.5199966430664,311.0769348144531
IMU24,1695914806442000000,9.804255485534668,-0.07900865375995636,0.07182604819536209,0,-0.1875,-0.125,67.04000091552734,104.76000213623047,311.23077392578125
IMU24,1695914806540000000,9.828197479248047,-0.05985504016280174,0.07900865375995636,0.0625,-0.125,-0.125,66.83999633789062,104.55999755859375,311.3846130371094
IMU24,1695914806637000000,9.821015357971191,-0.05267243832349777,0.08140285313129425,0.0625,0,-0.125,66.76000213623047,104.4000015258789,311.1538391113281
IMU24,1695914806735000000,9.852139472961426,-0.07422025501728058,0.0933738648891449,0.375,0,-0.25,66.95999908447266,104.31999969482422,311.69232177734375
IMU24,1695914806832000000,9.861716270446777,-0.06464344263076782,0.08379705995321274,0.125,-0.0625,-0.125,66.63999938964844,104.4000015258789,311.69232177734375
IMU24,1695914806930000000,9.849745750427246,-0.05985504016280174,0.0933738648891449,0,0,-0.0625,66.72000122070312,104.55999755859375,311.76922607421875
IMU24,1695914807028000000,9.823409080505371,-0.05506663769483566,0.08379705995321274,0.125,-0.125,-0.125,66.87999725341797,104.55999755859375,311
IMU24,1695914807124000000,9.837774276733398,-0.035913024097681046,0.08619125932455063,0,0,-0.125,66.95999908447266,104.5999984741211,310.9230651855469
IMU24,1695914807222000000,9.816226959228516,-0.05506663769483566,0.11013327538967133,0.125,-0.0625,-0.125,66.87999725341797,104.55999755859375,310.0769348144531
IMU24,1695914807320000000,9.828197479248047,-0.011971008032560349,0.1149216815829277,0.0625,-0.125,-0.0625,67,104.44000244140625,310.23077392578125
IMU24,1695914807417000000,9.806650161743164,-0.05746084079146385,0.09816227108240128,0.0625,0.0625,-0.0625,66.83999633789062,104.23999786376953,310.3846130371094
IMU24,1695914807515000000,9.866504669189453,-0.05267243832349777,0.1149216815829277,-0.125,-0.0625,0.0625,67,104.23999786376953,310
IMU24,1695914807612000000,9.837774276733398,-0.05506663769483566,0.07661445438861847,0,0,0,66.95999908447266,104.44000244140625,309.4615478515625
IMU24,1695914807710000000,9.830592155456543,-0.033518824726343155,0.1173158809542656,0.0625,-0.0625,-0.1875,67,104.4800033569336,309.8461608886719
IMU24,1695914807808000000,9.835380554199219,-0.07900865375995636,0.08379705995321274,0.0625,-0.0625,-0.0625,66.87999725341797,104.4800033569336,309.6153869628906
IMU24,1695914807953000000,9.818620681762695,-0.043095629662275314,0.08140285313129425,0.0625,0,-0.125,66.87999725341797,104.5999984741211,310.0769348144531
IMU24,1695914808051000000,9.823409080505371,-0.05267243832349777,0.06703764945268631,0,-0.0625,0,66.87999725341797,104.5199966430664,309.9230651855469
IMU24,1695914808148000000,9.84495735168457,-0.05746084079146385,0.10295066982507706,0,-0.1875,-0.25,67.12000274658203,104.19999694824219,310.23077392578125
IMU24,1695914808246000000,9.849745750427246,-0.07900865375995636,0.0694318488240242,0.125,0,0,67,104.44000244140625,309.69232177734375
IMU24,1695914808343000000,9.840168952941895,-0.06224924325942993,0.090979665517807,0,-0.0625,-0.125,67.27999877929688,104.4000015258789,310.4615478515625
IMU24,1695914808441000000,9.806650161743164,-0.07422025501728058,0.047884032130241394,0.1875,0,0,67.12000274658203,104.31999969482422,310
IMU24,1695914808538000000,9.825803756713867,-0.043095629662275314,0.08619125932455063,0,-0.0625,0,67.08000183105469,104.36000061035156,309.9230651855469
IMU24,1695914808636000000,9.835380554199219,-0.05506663769483566,0.07182604819536209,0.0625,-0.0625,0,66.95999908447266,104.16000366210938,309.9230651855469
IMU24,1695914808733000000,9.84735107421875,-0.090979665517807,0.0933738648891449,0.0625,-0.0625,-0.0625,66.95999908447266,104.23999786376953,309.8461608886719
IMU24,1695914808831000000,9.81383228302002,-0.09576806426048279,0.10055647045373917,0,0.0625,0,66.83999633789062,104.31999969482422,309.6153869628906
IMU24,1695914808928000000,9.737217903137207,-0.10295066982507706,-0.09576806426048279,3.375,-0.0625,-0.125,66.76000213623047,104.44000244140625,310.0769348144531
IMU24,1695914809075000000,9.88086986541748,0.24181437492370605,-0.023942016065120697,13.3125,-0.0625,0,66.80000305175781,104.4800033569336,309.8461608886719
IMU24,1695914809172000000,9.658209800720215,-0.3280056416988373,0.026336219161748886,23.25,0,-0.625,67,104.36000061035156,308.5384521484375
IMU24,1695914809222000000,9.763554573059082,0.026336219161748886,0.043095629662275314,34.0625,-0.1875,-0.75,66.91999816894531,104.44000244140625,306.69232177734375
IMU24,1695914809319000000,9.821015357971191,0.2513911724090576,-0.42856210470199585,45.1875,-0.8125,-0.875,66.87999725341797,104.08000183105469,304
IMU24,1695914809416000000,10.129867553710938,0.45250412821769714,-0.15801730751991272,53.75,-0.0625,-1.3125,66.80000305175781,104,299.23077392578125
IMU24,1695914809514000000,9.84495735168457,0.4908113479614258,-0.15322890877723694,64.5,-0.25,-1.5,66.5999984741211,103.08000183105469,293.1538391113281
IMU24,1695914809611000000,9.495404243469238,0.1173158809542656,-0.181959331035614,74.0625,0,-1.75,66.27999877929688,102.23999786376953,287.5384521484375
IMU24,1695914809709000000,10.225635528564453,0.4429273009300232,-0.29209259152412415,85.625,-0.5625,-1.5625,66.23999786376953,99.87999725341797,279.4615478515625
IMU24,1695914809904000000,9.739612579345703,0.7230489253997803,0.2609679698944092,95.5625,-0.3125,-2.25,66.12000274658203,97,267.9230651855469
IMU24,1695914809952000000,10.093954086303711,0.7493851184844971,0.2992752194404602,92.125,-0.5,-2.25,66.04000091552734,93.87999725341797,262
IMU24,1695914810099000000,9.854534149169922,0.14604629576206207,0.2992752194404602,81.25,0.1875,-1.75,65.72000122070312,89.08000183105469,251.6923065185547
IMU24,1695914810147000000,9.959878921508789,0.33039984107017517,0.24660277366638184,70.625,0,-1.375,65.36000061035156,84.44000244140625,241.46153259277344
IMU24,1695914810245000000,9.99339771270752,0.20350714027881622,0.37828385829925537,60.1875,0.6875,-1.4375,65.27999877929688,80.95999908447266,239.3076934814453
IMU24,1695914810342000000,9.828197479248047,0.5195417404174805,0.38546645641326904,51,-0.0625,-0.75,65.08000183105469,77.16000366210938,233.07691955566406
IMU24,1695914810440000000,9.478644371032715,-0.26575639843940735,0.21547815203666687,40.875,0.1875,-0.875,64.91999816894531,74.31999969482422,232.53846740722656
IMU24,1695914810537000000,9.8784761428833,-0.13168108463287354,0.4141968786716461,29.6875,0.75,-1,64.63999938964844,71.68000030517578,229
IMU24,1695914810635000000,9.90481185913086,0.19632454216480255,0.4381389021873474,20.125,0,-0.4375,64.83999633789062,69.80000305175781,226.38461303710938
IMU24,1695914810732000000,9.883264541625977,0.10295066982507706,0.3687070608139038,10.125,0,-0.1875,64.55999755859375,68.44000244140625,226.46153259277344
IMU24,1695914810830000000,9.976638793945312,0.06703764945268631,0.1867477297782898,-0.25,0,-0.0625,64.55999755859375,67.63999938964844,224.6923065185547
IMU24,1695914811025000000,9.897629737854004,-0.2849099934101105,0.05027823522686958,0.4375,0,10.6875,64.63999938964844,67.4000015258789,224
IMU24,1695914811029000000,10.24000072479248,-0.5339069962501526,0.07422025501728058,0.1875,0.0625,21.25,65.04000091552734,67.95999908447266,224.07691955566406
IMU24,1695914811122000000,9.923965454101562,-0.9504980444908142,-0.06464344263076782,0.625,0,31.1875,65.08000183105469,69.31999969482422,224.15383911132812
IMU24,1695914811220000000,9.8784761428833,-1.7693150043487549,-0.009576806798577309,0.875,0.25,42.75,64.91999816894531,70.83999633789062,224.15383911132812
IMU24,1695914811318000000,9.548076629638672,-2.825157880783081,-0.10295066982507706,0.6875,-0.3125,53.0625,65.63999938964844,73.5199966430664,222.76922607421875
IMU24,1695914811415000000,9.742006301879883,-3.576937198638916,0.15562310814857483,0.6875,-0.25,63.5625,66.12000274658203,76.95999908447266,222.07691955566406
IMU24,1695914811513000000,9.519346237182617,-4.616020679473877,0.3663128614425659,0.625,-0.375,74.125,67.5999984741211,80.91999816894531,220.53846740722656
IMU24,1695914811610000000,8.604761123657227,-5.74129581451416,-0.15083470940589905,1.0625,-0.5,83.6875,68.91999816894531,85.4800033569336,219.76922607421875
IMU24,1695914811756000000,6.4164605140686035,-7.000645637512207,0.31364041566848755,1.3125,-1.1875,87.4375,70.31999969482422,90.19999694824219,219.38461303710938
IMU24,1695914811854000000,5.12119722366333,-7.328651428222656,-0.035913024097681046,0.8125,-0.25,77.25,75.04000091552734,94.36000061035156,219.23077392578125
IMU24,1695914811951000000,4.745307922363281,-8.633491516113281,0.1149216815829277,0.375,-0.0625,67,77.55999755859375,96.87999725341797,219.23077392578125
IMU24,1695914812049000000,4.043806552886963,-9.026140213012695,0.07422025501728058,0.625,-0.625,57.1875,83.12000274658203,98.04000091552734,220.15383911132812
IMU24,1695914812146000000,3.378218650817871,-9.05247688293457,-0.1149216815829277,0.25,-0.625,46.4375,93.5199966430664,99.27999877929688,223.15383911132812
IMU24,1695914812243000000,2.7006595134735107,-9.495404243469238,0.0933738648891449,0.3125,-0.5625,35.8125,110.80000305175781,110,240.61538696289062
IMU24,1695914812341000000,2.2577321529388428,-9.555258750915527,0.031124621629714966,0.5,-0.3125,25.8125,107.63999938964844,138.36000061035156,245
IMU24,1695914812439000000,1.98958158493042,-9.557653427124023,0.1388636976480484,0.125,-0.3125,15,90.19999694824219,150.0399932861328,218.84616088867188
IMU24,1695914812585000000,1.1635819673538208,-9.821015357971191,0.1628057062625885,-0.0625,-0.3125,4.5625,-159.67999267578125,-647.6400146484375,1996.076904296875
IMU24,1695914812633000000,1.4317325353622437,-9.804255485534668,0.20111294090747833,-0.125,-0.125,-5.1875,68.16000366210938,21.399999618530273,151.6923065185547
IMU24,1695914812731000000,2.0446481704711914,-9.5624418258667,0.1628057062625885,-0.25,-0.25,-17.0625,6.480000019073486,-144.60000610351562,342.8461608886719
IMU24,1695914812828000000,2.3319523334503174,-9.301473617553711,0.13407529890537262,-0.375,-0.375,-27.1875,-157.55999755859375,162.60000610351562,592.923095703125
IMU24,1695914812926000000,3.2297780513763428,-9.124302864074707,0.028730420395731926,-0.375,-0.1875,-36.0625,15.239999771118164,25.8799991607666,241.15383911132812
IMU24,1695914813024000000,4.802768707275391,-8.56645393371582,0.2992752194404602,-0.5,-0.25,-46.875,72.95999908447266,70.27999877929688,197.46153259277344
IMU24,1695914813170000000,5.331887245178223,-8.307879447937012,0.33039984107017517,-0.3125,0.0625,-45.125,81.5199966430664,85.95999908447266,215.46153259277344
IMU24,1695914813219000000,5.7772088050842285,-7.977479934692383,-0.2059013396501541,0,-0.4375,-35.4375,82.12000274658203,96.72000122070312,222.61538696289062
IMU24,1695914813414000000,6.107608318328857,-7.800309181213379,0.040701426565647125,-0.25,0,-25.4375,79.12000274658203,102.83999633789062,227.15383911132812
IMU24,1695914813462000000,6.739677906036377,-7.601590156555176,0.06703764945268631,-0.125,-0.3125,-15.125,76.83999633789062,104.04000091552734,228.84616088867188
IMU24,1695914813511000000,5.851428985595703,-7.967903137207031,0.1604115068912506,-0.1875,-0.25,-4.4375,75.80000305175781,104.63999938964844,231
IMU24,1695914813657000000,5.966350555419922,-7.85537576675415,0.10295066982507706,-0.3125,-0.375,-5,75.19999694824219,104.72000122070312,231.92308044433594
IMU24,1695914813707000000,6.222529888153076,-7.4770917892456055,0.15562310814857483,-0.3125,-0.5,-14.8125,74.72000122070312,104.16000366210938,233.38461303710938
IMU24,1695914813852000000,6.5696892738342285,-7.216123580932617,0.05506663769483566,0.125,-0.6875,-23.0625,74.31999969482422,103.12000274658203,234.23077392578125
IMU24,1695914813951000000,6.789956092834473,-7.01979923248291,0.42616790533065796,0.25,-1,-32.8125,73.5199966430664,102.36000061035156,234.46153259277344
IMU24,1695914814047000000,7.726088523864746,-5.920860767364502,-0.14604629576206207,0.4375,-1.125,-42.4375,72.44000244140625,101.16000366210938,234
IMU24,1695914814146000000,7.2568254470825195,-5.940014362335205,0.22026655077934265,0.6875,-1.3125,-51.25,70.80000305175781,99.44000244140625,233.6923065185547
IMU24,1695914814243000000,8.470685005187988,-4.335899353027344,-0.2537853717803955,0.6875,-0.75,-61.1875,69.12000274658203,97.36000061035156,233.76922607421875
IMU24,1695914814341000000,9.703699111938477,-3.4189200401306152,-0.23942016065120697,1,-1.3125,-68.875,67.16000366210938,94.44000244140625,232.76922607421875
IMU24,1695914814437000000,8.070854187011719,-1.889025092124939,0.05267243832349777,0.625,-0.4375,-80.125,65.16000366210938,90.76000213623047,232.84616088867188
IMU24,1695914814535000000,11.216835021972656,-0.5315127968788147,-0.17956513166427612,2.125,-0.625,-89.5,63.040000915527344,85.80000305175781,232
IMU24,1695914814632000000,10.180145263671875,-0.033518824726343155,0.004788403399288654,1,0.75,-86.25,60.84000015258789,79.55999755859375,231.23077392578125
